Transaction_ID,Date,Customer_Name,Product,Total_Items,Total_Cost,Payment_Method,City,TimeOfDay,Customer_Category,Season,Promotion,Member
1000000120,5/29/2022,Miranda Weiss,"['Slippers', 'Lighter', 'Sunscreen', 'Socks', 'Pajamas', 'Bananas', 'Scarf', 'Handbag', 'Jacket']",9,93.07,Mobile Payment,Hà Nội,17:21:38,Senior (65+),Summer,BOGO (Buy One Get One),No
1000000121,4/14/2021,Brian Curry,"['Umbrella', 'Shampoo', 'Cereal']",3,23.31,Credit Card,Hà Nội,14:32:27,Middle-aged (50-64),Summer,BOGO (Buy One Get One),Yes
1000000122,5/6/2021,Jessica Miller,"['Brown Sugar', 'Orange Juice']",2,21.39,Debit Card,Đà Nẵng,16:42:28,Middle-aged (50-64),Winter,None,Yes
1000000123,4/27/2020,Mark Bailey,"['Lemonade', 'Ear Muffs', 'Cheese', 'Energy Drinks']",4,50.74,Cash,Hà Nội,10:32:03,Middle-aged (50-64),Spring,None,Yes
1000000124,7/8/2021,Kevin Mccarthy,"['Sugar', 'Frozen Garlic Bread']",2,27.8,Credit Card,Hồ Chí Minh,8:26:07,Adult (30-49),Winter,None,No
1000000125,4/22/2022,Samantha Garcia,"['Snack Cakes', 'Boots', 'Muffins', 'Duffel Bag', 'Multi-Surface Cleaner', 'Bobby Pins', 'Swim Cap', 'Hand Sanitizer', 'Pull-up Bar', 'Cold Medicine']",10,95.01,Cash,Hà Nội,15:44:48,Adult (30-49),Fall,None,Yes
1000000126,3/11/2020,Erin Mcdonald,"['Body Wash', 'Super Glue', 'Bathrobe', 'Handbag', 'Almonds', 'Frozen Chicken Nuggets']",6,72.15,Mobile Payment,Hồ Chí Minh,7:58:10,Middle-aged (50-64),Summer,BOGO (Buy One Get One),Yes
1000000127,5/5/2023,Melissa Lindsey MD,"['Photo Albums', 'Yoga Mat', 'Jeans', 'Slippers', 'Crackers', 'Protein Bars', 'Mayonnaise']",7,86.47,Cash,Hà Nội,9:25:11,Young Adult (20-29),Fall,None,No
1000000128,12/6/2023,Hector Robinson,"['Blouse', 'Stamps', 'Carry-on Bag', 'Rowing Machine']",4,36.47,Credit Card,Hà Nội,17:04:04,Young Adult (20-29),Fall,None,Yes
1000000129,1/30/2022,Michael Garner,"['Winter Hat', 'Pickles', 'Frozen Pizza']",3,20.24,Mobile Payment,Đà Nẵng,23:06:26,Adult (30-49),Fall,Discount on Selected Items,No
1000000130,3/16/2022,Kimberly Powell,"['Air Freshener', 'Dress', 'Toilet Paper', 'Canned Vegetables']",4,55.57,Cash,Hà Nội,6:58:10,Middle-aged (50-64),Fall,BOGO (Buy One Get One),No
1000000131,4/10/2023,Todd Kennedy,"['Frozen Garlic Bread', 'Kettlebells', 'Muffins']",3,25.88,Cash,Hồ Chí Minh,8:31:15,Middle-aged (50-64),Fall,Discount on Selected Items,Yes
1000000132,8/12/2022,Anthony Bradley,"['Shoes', 'Jeans', 'Ziploc Bags', 'Frozen Meatballs']",4,47.87,Mobile Payment,Hải Phòng,18:24:28,Adult (30-49),Fall,None,Yes
1000000133,8/29/2022,Joshua Gomez,"['Honey', 'Pasta Sauce']",2,32.55,Cash,Hồ Chí Minh,15:54:13,Adult (30-49),Fall,BOGO (Buy One Get One),Yes
1000000134,11/24/2021,Holly Mendoza,['Nail Polish'],1,15.35,Debit Card,Hồ Chí Minh,6:29:39,Young Adult (20-29),Fall,Discount on Selected Items,Yes
1000000135,1/30/2022,Kara Alvarez,"['Trail Mix', 'Cotton Balls', 'Bobby Pins']",3,39.02,Debit Card,Hà Nội,9:16:39,Adult (30-49),Fall,None,Yes
1000000136,6/15/2021,Shawn Hudson,"['Purse', 'Bathrobe', 'Frozen Pizza', 'Muffins']",4,34.75,Cash,Hải Phòng,18:45:20,Senior (65+),Winter,Discount on Selected Items,No
1000000137,6/1/2020,Scott Wood,['Pretzels'],1,9.42,Mobile Payment,Hà Nội,14:18:16,Teenager (13-19),Summer,Discount on Selected Items,No
1000000138,2/10/2023,Joseph Davis,"['Scarf', 'Candy Bars', 'Binders', 'Exercise Bike', 'Bug Spray', 'Suitcase']",6,55.09,Cash,Hải Phòng,15:43:51,Middle-aged (50-64),Summer,Discount on Selected Items,Yes
1000000139,8/30/2022,Reginald Gardner,"['Flashlight', 'Charcoal', 'Brownies']",3,26.67,Cash,Hồ Chí Minh,10:24:39,Middle-aged (50-64),Spring,Discount on Selected Items,Yes
1000000140,1/7/2020,Kellie White,"['Cinnamon', 'Mustard', 'Laundry Detergent', 'Cheese', 'Envelopes', 'Frozen Pizza', 'Exercise Bike', 'Tape', 'Orange Juice', 'Glue', 'Bra']",11,113.14,Debit Card,Hà Nội,8:38:12,Middle-aged (50-64),Spring,Discount on Selected Items,Yes
1000000141,2/10/2023,Karen Thomas,"['Frozen Cookies', 'Syrup']",2,11.02,Credit Card,Hà Nội,18:59:58,Young Adult (20-29),Spring,None,No
1000000142,12/10/2023,Denise Smith,"['Soy Sauce', 'Almonds', 'Donuts']",3,24.45,Cash,Hà Nội,12:43:56,Middle-aged (50-64),Winter,BOGO (Buy One Get One),Yes
1000000143,8/20/2021,Yolanda Davis,"['Handbag', 'Winter Hat', 'Frozen Bagels']",3,45.93,Credit Card,Hà Nội,15:41:56,Young Adult (20-29),Summer,Discount on Selected Items,Yes
1000000144,9/3/2023,Frank Barnes,"['Bobby Pins', 'Chewing Gum', 'Exercise Bike', 'Bug Spray', 'Construction Paper', 'Headbands']",6,63.74,Mobile Payment,Hồ Chí Minh,14:56:05,Adult (30-49),Summer,Discount on Selected Items,No
1000000145,11/12/2020,Christopher Smith,"['Bikini', 'Light Bulbs', 'Baking Powder', 'Cold Medicine', 'Pajamas', 'Juice', 'Conditioner']",7,48.03,Debit Card,Hải Phòng,20:13:09,Young Adult (20-29),Winter,Discount on Selected Items,Yes
1000000146,7/12/2022,Karen Anderson,"['Frozen Pancakes', 'Ruler', 'Frozen Vegetables', 'Cinnamon', 'Mac and Cheese', 'Folders', 'Shower Shoes']",7,72,Mobile Payment,Hồ Chí Minh,7:59:16,Young Adult (20-29),Winter,None,No
1000000147,3/14/2023,James Ryan,"['Sorbets', 'Lip Balm', 'Batteries', 'Treadmill', 'Vinegar', 'Bathrobe', 'Frozen Pancakes']",7,65.77,Mobile Payment,Hải Phòng,12:01:34,Middle-aged (50-64),Winter,None,No
1000000148,8/15/2021,Alexis Daugherty,['Donuts'],1,12.94,Debit Card,Hà Nội,8:33:31,Young Adult (20-29),Winter,Discount on Selected Items,Yes
1000000149,2/27/2021,Robert Bradford,"['Bubble Bath', 'Cereal', 'Snack Cakes', 'Messenger Bag', 'Shower Curtain', 'Matches']",6,73.93,Credit Card,Hà Nội,11:16:58,Adult (30-49),Summer,Discount on Selected Items,No
1000000150,7/17/2020,Elijah Torres,"['Dish Soap', 'Glass Cleaner', 'Scrubbers', 'Wine', 'Sandals', 'Vegetable Oil', 'Ice Cream Bars', 'Carry-on Bag']",8,88.11,Debit Card,Hồ Chí Minh,16:11:05,Young Adult (20-29),Spring,BOGO (Buy One Get One),Yes
1000000151,3/6/2022,Amy Davis,"['Nail Clippers', 'Water', 'Sorbets', 'Boots']",4,33.89,Debit Card,Hồ Chí Minh,9:38:44,Young Adult (20-29),Summer,Discount on Selected Items,No
1000000152,3/23/2021,Kimberly Hood,"['Razors', 'Umbrella', 'Light Bulbs']",3,21.89,Mobile Payment,Hà Nội,1:26:11,Young Adult (20-29),Fall,BOGO (Buy One Get One),No
1000000153,11/26/2021,Gina Davis,['Cookies'],1,6.97,Mobile Payment,Hồ Chí Minh,19:13:27,Senior (65+),Summer,Discount on Selected Items,Yes
1000000154,6/18/2022,Krista Hughes,"['Protein Powder', 'Sneakers', 'Photo Albums']",3,47.88,Cash,Hà Nội,21:46:18,Teenager (13-19),Spring,BOGO (Buy One Get One),Yes
1000000155,12/8/2020,Joshua Young,"['Ruler', 'Ice Cream Cones', 'Bug Spray', 'Boots', 'Photo Albums', 'Sugar']",6,78.66,Mobile Payment,Hải Phòng,22:51:19,Adult (30-49),Spring,BOGO (Buy One Get One),Yes
1000000156,8/16/2021,Karen Carroll,"['Light Bulbs', 'Tea', 'Fabric Softener', 'Frozen Chicken Nuggets', 'Suitcase']",5,32.22,Debit Card,Hà Nội,10:49:05,Senior (65+),Fall,Discount on Selected Items,No
1000000157,3/1/2020,Steven Rodriguez,"['Cream Cheese', 'Briefcase', 'Winter Hat', 'Tweezers', 'Garlic Powder', 'Sunglasses']",6,67.12,Mobile Payment,Hồ Chí Minh,4:35:32,Adult (30-49),Spring,BOGO (Buy One Get One),Yes
1000000158,8/26/2022,Candace Brooks,"['Ice Cream Tubs', 'Frozen Garlic Bread', 'Hairbrush', 'Cookies']",4,36.08,Mobile Payment,Hà Nội,18:25:54,Senior (65+),Winter,Discount on Selected Items,No
1000000159,12/4/2022,Robert Leon,['Coat'],1,8.42,Credit Card,Hà Nội,7:34:42,Senior (65+),Fall,None,Yes
1000000160,3/5/2021,Katie Taylor,"['Bubble Wrap', 'Soy Sauce', 'Extension Cord']",3,27.35,Debit Card,Hồ Chí Minh,11:48:13,Middle-aged (50-64),Winter,None,Yes
1000000161,11/2/2020,Joshua Murray,"['Kettlebells', 'Index Cards']",2,11.56,Cash,Hải Phòng,6:35:07,Adult (30-49),Fall,Discount on Selected Items,No
1000000162,7/16/2022,Kristen Fernandez,"['Suitcase', 'Onion Powder', 'Notebooks', 'Oats']",4,27.25,Cash,Hồ Chí Minh,19:17:47,Middle-aged (50-64),Winter,BOGO (Buy One Get One),Yes
1000000163,10/23/2021,Jonathan Jackson,"['Frozen Pancakes', 'Pens', 'Comb', 'Gloves', 'Frozen Vegetables', 'Sugar']",6,69.15,Cash,Hải Phòng,23:24:07,Middle-aged (50-64),Fall,None,Yes
1000000164,4/7/2023,Ryan Garcia,"['Frozen Fish Sticks', 'Hairbrush', 'Heels', 'Jeans', 'Envelopes', 'Water']",6,66.17,Debit Card,Hồ Chí Minh,21:04:32,Young Adult (20-29),Spring,Discount on Selected Items,No
1000000165,12/29/2022,Cody Fitzgerald,"['Dumbbells', 'Allergy Medicine', 'Carry-on Bag']",3,34.3,Cash,Hồ Chí Minh,15:50:55,Young Adult (20-29),Winter,BOGO (Buy One Get One),Yes
1000000166,10/21/2021,Andrew Martin,"['Ice Cream Tubs', 'Frozen Pie', 'Flip Flops', 'Pepper', 'Headbands', 'Detergent']",6,78.4,Mobile Payment,Hồ Chí Minh,9:58:53,Adult (30-49),Fall,None,Yes
1000000167,9/16/2021,Melissa Barnes,"['Frozen Fruit', 'Raisins', 'Moving Boxes', 'Passport Holder', 'Underwear', 'Frozen Chicken Nuggets', 'Candles', 'Tape', 'Deodorant', 'Barbecue Sauce', 'Leggings']",11,174.48,Cash,Đà Nẵng,9:31:39,Teenager (13-19),Spring,Discount on Selected Items,Yes
1000000168,4/27/2022,Kristen Key,"['Bubble Wrap', 'Brown Sugar', 'Kettlebells', 'Skirt', 'Workout Clothes', 'Paper Cups']",6,35.41,Cash,Hải Phòng,12:45:36,Middle-aged (50-64),Fall,BOGO (Buy One Get One),Yes
1000000169,5/24/2022,Daniel Mclaughlin,"['Shampoo', 'Vinegar', 'Towels', 'Batteries']",4,26.21,Mobile Payment,Đà Nẵng,11:21:20,Teenager (13-19),Winter,None,Yes
1000000170,11/25/2021,Isaac Johnson,"['Jelly', 'Pencils', 'Energy Drinks', 'Bubble Bath', 'Goggles', 'Syrup', 'Floss', 'Ice Cream Tubs', 'Hot Sauce']",9,75.64,Debit Card,Cần Thơ,10:21:35,Adult (30-49),Spring,Discount on Selected Items,No
1000000171,3/6/2022,Alexandria Pittman,['Handbag'],1,14.83,Cash,Hà Nội,12:24:47,Teenager (13-19),Summer,Discount on Selected Items,Yes
1000000172,6/25/2021,Thomas Leon,"['Passport Holder', 'Leggings', 'Nail Polish Remover', 'Paprika']",4,63.33,Mobile Payment,Hải Phòng,19:51:01,Teenager (13-19),Winter,BOGO (Buy One Get One),Yes
1000000173,10/7/2022,Deanna Hayden,"['Swim Trunks', 'Energy Drinks', 'Light Bulbs', 'Canned Vegetables', 'Frozen Cake', 'Photo Albums', 'Frozen Cookies']",7,101.81,Cash,Đà Nẵng,21:15:36,Adult (30-49),Spring,Discount on Selected Items,Yes
1000000174,12/10/2021,Rachel Roth DDS,"['Muffins', 'Duct Tape', 'Shoes', 'Colored Pencils', 'Raincoat']",5,40.59,Cash,Hải Phòng,11:41:30,Middle-aged (50-64),Summer,None,Yes
1000000175,7/12/2020,Bryan Riddle,"['Sugar', 'Aluminum Foil', 'Syrup', 'Raisins', 'Gelato', 'Wallet', 'Capri Pants', 'Plastic Wrap', 'Bra', 'Extension Cord', 'Sponges']",11,105.51,Debit Card,Hồ Chí Minh,10:47:16,Middle-aged (50-64),Spring,BOGO (Buy One Get One),No
1000000176,7/11/2022,Pamela Alvarado,"['Soy Sauce', 'Underwear', 'Napkins', 'Tape']",4,49.94,Credit Card,Hà Nội,22:12:08,Adult (30-49),Fall,BOGO (Buy One Get One),Yes
1000000177,4/17/2021,Michele Jensen,"['Photo Albums', 'Frozen Cake', 'Batteries', 'Yogurt', 'Laundry Detergent', 'Instant Noodles', 'Leggings']",7,102.43,Credit Card,Đà Nẵng,14:08:29,Adult (30-49),Summer,None,No
1000000178,5/9/2021,Danny Armstrong,"['Canned Tuna', 'Mouthwash', 'Gum', 'Garlic Powder', 'Bathrobe', 'Swim Cap', 'Protein Shakes', 'Hat', 'Oranges']",9,105.26,Credit Card,Hồ Chí Minh,11:27:45,Senior (65+),Summer,None,Yes
1000000179,5/2/2022,Selena Ward,"['Cheese', 'Gelato', 'Multi-Surface Cleaner', 'Ice Cream Bars', 'Passport Holder', 'Spaghetti', 'Swim Cap', 'Aluminum Foil', 'Muffins', 'Frozen Fruit', 'Capri Pants', 'Bikini']",12,108.91,Debit Card,Hồ Chí Minh,15:12:40,Young Adult (20-29),Fall,BOGO (Buy One Get One),Yes
1000000180,6/25/2023,Jason Jordan,"['Washcloths', 'Winter Hat', 'Band-Aids']",3,34.82,Debit Card,Đà Nẵng,22:51:42,Young Adult (20-29),Winter,Discount on Selected Items,No
1000000181,8/11/2021,Jessica Moore,"['Pasta', 'Cinnamon', 'Ice Cream Bars', 'Chips', 'Honey']",5,58.25,Mobile Payment,Hồ Chí Minh,8:58:55,Adult (30-49),Fall,None,Yes
1000000182,8/9/2021,Mackenzie Delacruz,"['Disinfectant Wipes', 'Candy Bars', 'Goggles', 'Pens', 'Cashews', 'Hat', 'Frozen Garlic Bread']",7,96.3,Credit Card,Hà Nội,15:45:53,Adult (30-49),Summer,Discount on Selected Items,No
1000000183,7/21/2022,Valerie Scott,['Bathrobe'],1,19.53,Cash,Hồ Chí Minh,9:56:00,Young Adult (20-29),Fall,None,No
1000000184,5/26/2023,Kristy Bush,"['Jelly', 'Flashlight', 'Peanut Butter', 'Plastic Utensils', 'Sweatshirt', 'Picture Frames', 'Hand Sanitizer']",7,52.5,Cash,Hà Nội,16:02:46,Adult (30-49),Summer,None,Yes
1000000185,3/15/2023,Tonya Benson,"['Detergent', 'Jelly', 'Comb', 'Batteries']",4,55.86,Mobile Payment,Đà Nẵng,11:42:51,Young Adult (20-29),Winter,None,Yes
1000000186,12/14/2023,Leslie Gibbs,"['Folders', 'Hot Sauce', 'Ice Cream Sandwiches', 'Cold Medicine', 'Rice']",5,43.2,Cash,Hà Nội,15:30:49,Young Adult (20-29),Summer,Discount on Selected Items,No
1000000187,3/31/2020,Susan Snyder,"['Jeans', 'Muffins', 'Eggs', 'Picture Frames', 'Lollipops', 'Messenger Bag', 'Iced Tea']",7,73.29,Mobile Payment,Cần Thơ,12:58:54,Young Adult (20-29),Fall,Discount on Selected Items,No
1000000188,2/13/2022,Denise Frost,['Pull-up Bar'],1,17.91,Credit Card,Hà Nội,9:12:37,Adult (30-49),Winter,Discount on Selected Items,No
1000000189,6/14/2021,Richard Turner,"['Index Cards', 'Trail Mix', 'Comb', 'Water']",4,46.61,Credit Card,Cần Thơ,11:03:06,Senior (65+),Winter,Discount on Selected Items,Yes
1000000190,6/16/2021,Jacob Ramos,"['Folders', 'Luggage', 'Plastic Wrap']",3,16.26,Mobile Payment,Đà Nẵng,9:05:32,Adult (30-49),Spring,None,No
1000000191,3/29/2021,Ronald Morgan,"['Envelopes', 'Flats', 'Underwear']",3,42.6,Mobile Payment,Hồ Chí Minh,10:19:56,Teenager (13-19),Winter,BOGO (Buy One Get One),No
1000000192,5/14/2022,Jessica Davis,"['Napkins', 'Nail Polish', 'Binders', 'Oranges', 'Pants', 'Ice Cream Bars', 'Oats', 'Workout Clothes', 'Gelato']",9,76.04,Cash,Hồ Chí Minh,17:30:18,Adult (30-49),Fall,Discount on Selected Items,Yes
1000000193,1/12/2023,Tracy Patrick,['Leggings'],1,19.44,Cash,Hồ Chí Minh,9:32:57,Young Adult (20-29),Spring,Discount on Selected Items,No
1000000194,8/16/2022,Tiffany Lee,"['Gum', 'Trail Mix', 'Backpack']",3,31.86,Credit Card,Cần Thơ,9:27:20,Young Adult (20-29),Fall,Discount on Selected Items,Yes
1000000195,4/14/2020,Henry Fuller,"['Salt', 'Gelato', 'Baking Powder', 'Cold Medicine', 'Iced Tea', 'Hand Sanitizer']",6,53.92,Debit Card,Hà Nội,10:54:34,Middle-aged (50-64),Summer,None,Yes
1000000196,11/11/2021,Michael Bradshaw,"['Jacket', 'Toilet Bowl Cleaner']",2,17.75,Debit Card,Hà Nội,11:30:02,Adult (30-49),Fall,BOGO (Buy One Get One),Yes
1000000197,4/22/2023,Steven Martin,"['Purse', 'Butter', 'Cashews', 'Toilet Bowl Cleaner', 'Backpack', 'Heels', 'Granola Bars', 'Raincoat']",8,72.3,Debit Card,Hà Nội,9:55:54,Adult (30-49),Summer,Discount on Selected Items,No
1000000198,7/18/2021,Ricky Short,"['Moving Boxes', 'Elliptical', 'Notebook Paper', 'Bread', 'Notebooks', 'Belt']",6,78.98,Cash,Hồ Chí Minh,10:29:45,Young Adult (20-29),Summer,BOGO (Buy One Get One),Yes
1000000199,2/9/2021,Amy Lewis,"['Frozen Waffles', 'Frozen Cookies', 'Muffins', 'Frozen Vegetables', 'Sandals', 'Frozen Dinners']",6,50.16,Debit Card,Hải Phòng,9:22:24,Teenager (13-19),Fall,BOGO (Buy One Get One),Yes
1000000200,6/4/2021,Yolanda Espinoza,"['Pickles', 'Oats', 'Elliptical', 'Pens']",4,31.44,Debit Card,Hồ Chí Minh,17:49:45,Adult (30-49),Fall,BOGO (Buy One Get One),Yes
1000000201,6/12/2022,Lisa Bailey,"['Heels', 'Frozen Pizza', 'Towels', 'Raisins', 'Bagels', 'Frozen Chicken Nuggets', 'Bathrobe', 'Calculator', 'Canned Soup']",9,84.52,Debit Card,Hồ Chí Minh,20:50:12,Young Adult (20-29),Spring,BOGO (Buy One Get One),No
1000000202,3/18/2021,Melanie Fox,"['Milk', 'Colored Pencils', 'Sunscreen', 'Facial Tissue']",4,30.78,Cash,Hồ Chí Minh,16:07:16,Senior (65+),Fall,BOGO (Buy One Get One),Yes
1000000203,9/11/2020,Felicia Baker,"['Tote Bag', 'Stain Remover', 'Binders', 'Chocolate', 'Rice', 'Frozen Breakfast Sandwiches', 'Fabric Softener', 'Winter Hat']",8,85.24,Cash,Đà Nẵng,4:33:48,Adult (30-49),Winter,BOGO (Buy One Get One),No
1000000204,1/18/2020,Michael Richardson,"['Shelving', 'Chips', 'Sunglasses', 'Frozen Cake', 'Charcoal', 'Cough Drops']",6,48.32,Mobile Payment,Hồ Chí Minh,18:35:51,Young Adult (20-29),Fall,Discount on Selected Items,Yes
1000000205,7/9/2020,Kimberly Fernandez,"['Pants', 'Underwear', 'Bikini', 'Napkins', 'Sneakers']",5,52.37,Mobile Payment,Hồ Chí Minh,14:56:33,Middle-aged (50-64),Fall,None,No
1000000206,9/19/2022,Sandra Braun,"['Chili Powder', 'Canned Tuna', 'Almonds', 'Granola Bars', 'Gloves', 'Jeans', 'Foam Roller']",7,68.13,Debit Card,Hồ Chí Minh,13:15:53,Middle-aged (50-64),Summer,BOGO (Buy One Get One),No
1000000207,4/7/2020,Michelle King,"['Nail Polish', 'Peanut Butter', 'Pull-up Bar', 'Cough Drops', 'Sunglasses', 'Extension Cord']",6,66.83,Mobile Payment,Hải Phòng,17:43:18,Teenager (13-19),Summer,BOGO (Buy One Get One),No
1000000208,4/25/2021,Robert Day,"['Candy Bars', 'Garlic Powder']",2,32.88,Debit Card,Đà Nẵng,20:03:26,Senior (65+),Winter,None,Yes
1000000209,2/6/2021,Tammy Washington,"['Bikini', 'Pasta', 'Exercise Ball', 'Picture Frames', 'Ice Cream Cones']",5,63.04,Cash,Hà Nội,13:08:36,Teenager (13-19),Summer,None,No
1000000210,3/30/2023,Daniel Hill,"['Coat', 'Cashews', 'Suitcase']",3,21.78,Credit Card,Cần Thơ,19:22:16,Young Adult (20-29),Summer,Discount on Selected Items,Yes
1000000211,4/25/2023,Todd Barnett,"['Ice Cream Sandwiches', 'Swim Trunks', 'Skirt', 'Paprika', 'Envelopes', 'Frozen Fish Sticks', 'Briefcase', 'Milk', 'Bug Spray', 'Shoes', 'Workout Clothes']",11,130.52,Debit Card,Hà Nội,18:43:53,Middle-aged (50-64),Fall,Discount on Selected Items,Yes
1000000212,3/2/2020,John Tucker,"['Mints', 'Umbrella', 'Wine']",3,43.44,Cash,Hà Nội,14:02:58,Adult (30-49),Spring,BOGO (Buy One Get One),No
1000000213,7/20/2020,Glenda May,"['Mac and Cheese', 'Ziploc Bags', 'Foam Roller', 'Sponges']",4,31.32,Credit Card,Hải Phòng,20:45:59,Adult (30-49),Winter,BOGO (Buy One Get One),Yes
1000000214,1/6/2021,Scott Oconnor,"['Nail Polish', 'Frozen Breakfast Sandwiches', 'Plastic Cups', 'Exercise Bike']",4,47.95,Cash,Hải Phòng,8:35:53,Middle-aged (50-64),Fall,None,Yes
1000000215,8/13/2020,Alex Edwards,"['Batteries', 'Headbands', 'Swim Cap', 'Cookies', 'Frozen Burritos']",5,62.04,Debit Card,Hà Nội,20:10:58,Adult (30-49),Spring,BOGO (Buy One Get One),No
1000000216,11/30/2021,Maria Cook,"['Shelving', 'Ziploc Bags', 'Photo Albums', 'Picture Frames', 'Yoga Pants', 'Yogurt', 'Plastic Cups']",7,56.37,Debit Card,Hồ Chí Minh,21:57:41,Young Adult (20-29),Fall,None,Yes
1000000217,10/8/2023,Margaret Gill,"['T-Shirt', 'Mustard', 'Water Bottle', 'Bagels']",4,35.95,Credit Card,Hải Phòng,16:51:52,Senior (65+),Fall,None,Yes
1000000218,8/10/2021,Brian Ayala,"['Pasta', 'Sunscreen', 'Extension Cord', 'Paper Towels']",4,50.58,Cash,Hà Nội,17:35:18,Middle-aged (50-64),Spring,None,Yes
1000000219,9/20/2022,Dylan Estes,"['Gym Towel', 'Jelly', 'Scarf', 'Shower Shoes', 'Frozen Cookies']",5,38.81,Cash,Hà Nội,9:18:48,Teenager (13-19),Spring,Discount on Selected Items,No
1000000220,1/13/2022,Billy Mcmillan,"['Protein Powder', 'Photo Albums', 'Pretzels', 'Raincoat', 'Raisins', 'Sports Bra', 'Mayonnaise']",7,89.93,Mobile Payment,Hồ Chí Minh,23:20:19,Adult (30-49),Summer,None,No
1000000221,9/8/2023,Amy Jones,"['Candy Bars', 'Sports Bra', 'Energy Drinks', 'Rug', 'Sponges']",5,78.32,Mobile Payment,Hà Nội,10:06:38,Young Adult (20-29),Spring,Discount on Selected Items,Yes
1000000222,7/26/2021,Andrew Estrada,"['Sandals', 'Washcloths', 'Slippers', 'Purse', 'One-Piece Swimsuit', 'Flashlight']",6,62.38,Credit Card,Hà Nội,15:28:37,Young Adult (20-29),Summer,Discount on Selected Items,Yes
1000000223,8/24/2022,Eric Kline,"['Packing Tape', 'Ziploc Bags', 'Toilet Paper', 'Canola Oil']",4,24.12,Debit Card,Đà Nẵng,11:54:09,Young Adult (20-29),Spring,None,Yes
1000000224,6/21/2020,Norma Franklin,"['Frozen Bagels', 'Belt', 'Shower Shoes', 'Ice Cream Cones', 'Oats', 'Pretzels', 'Nail Polish', 'Scissors']",8,93.53,Credit Card,Hồ Chí Minh,8:04:55,Senior (65+),Summer,None,Yes
1000000225,6/28/2021,Jason Smith,"['Trail Mix', 'Raincoat', 'Tweezers', 'Swim Cap', 'Winter Hat', 'Canola Oil', 'Exercise Ball', 'Carry-on Bag', 'Moving Boxes', 'Chewing Gum']",10,90.68,Debit Card,Hải Phòng,10:04:18,Young Adult (20-29),Winter,Discount on Selected Items,No
1000000226,2/22/2020,Shelley Carpenter,"['Juice', 'Light Bulbs', 'Jeans', 'Messenger Bag']",4,45.37,Credit Card,Hồ Chí Minh,21:11:09,Adult (30-49),Winter,Discount on Selected Items,No
1000000227,1/18/2022,Vickie Martinez,"['Protein Powder', 'Beer', 'Backpack', 'Trash Bags']",4,52.07,Debit Card,Cần Thơ,6:53:24,Adult (30-49),Fall,BOGO (Buy One Get One),Yes
1000000228,7/15/2022,Allison Vega,"['Pain Relievers', 'Trash Bags']",2,15.55,Mobile Payment,Hồ Chí Minh,11:15:21,Senior (65+),Spring,None,No
1000000229,10/8/2020,Latasha Francis DDS,"['First Aid Kit', 'Peanuts', 'Bubble Wrap', 'Honey']",4,45.37,Mobile Payment,Hải Phòng,15:45:14,Adult (30-49),Fall,BOGO (Buy One Get One),Yes
1000000230,12/3/2021,Kenneth Lee,"['Barbecue Sauce', 'Snack Cakes', 'Laundry Basket', 'First Aid Kit', 'Lollipops', 'Slippers', 'Sweater']",7,111.42,Mobile Payment,Hà Nội,1:51:46,Middle-aged (50-64),Winter,BOGO (Buy One Get One),Yes
1000000231,9/22/2022,Kenneth Williams,"['Envelopes', 'Briefcase', 'Ice Cream Tubs', 'Candy Bars', 'Luggage', 'Soap', 'Hoodie', 'Moving Boxes']",8,108.24,Mobile Payment,Hồ Chí Minh,11:40:34,Middle-aged (50-64),Winter,BOGO (Buy One Get One),No
1000000232,4/18/2021,Joyce Jackson,"['Raincoat', 'Raisins', 'Cream Cheese', 'Eggs', 'Scissors', 'Binders']",6,60.18,Debit Card,Đà Nẵng,15:29:13,Young Adult (20-29),Summer,BOGO (Buy One Get One),No
1000000233,9/24/2023,Kylie Davies MD,"['Detergent', 'Flats']",2,29.84,Cash,Hải Phòng,6:04:17,Adult (30-49),Spring,BOGO (Buy One Get One),No
1000000234,4/19/2020,Sean Zamora,"['Lip Balm', 'Peanut Butter', 'Comb', 'Ziploc Bags']",4,35.06,Debit Card,Hà Nội,15:30:52,Adult (30-49),Summer,None,Yes
1000000235,6/8/2021,Misty Davis,"['Resistance Bands', 'Calculator', 'Frozen Garlic Bread', 'Donuts', 'Raisins', 'Exercise Ball', 'Shorts', 'Super Glue', 'Shower Shoes']",9,107.36,Mobile Payment,Hà Nội,21:04:52,Middle-aged (50-64),Fall,Discount on Selected Items,No
